order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O002964,11859,2024-05-01,Delivered,Credit Card,Ludhiana,Tamil Nadu
O002965,11208,2025-11-17,Delivered,COD,Kolkata,Punjab
O002966,12355,2025-05-27,Cancelled,COD,Kolkata,Tamil Nadu
O002967,10925,2025-03-16,Delivered,UPI,Lucknow,Karnataka
O002968,10981,2024-02-07,Delivered,Debit Card,Kolkata,Maharashtra
O002969,11286,2025-12-02,Delivered,Net Banking,Kolkata,Telangana
O002970,11334,2025-08-13,Delivered,Credit Card,Gurugram,Tamil Nadu
O002971,10344,2024-12-10,Returned,Credit Card,Delhi,Rajasthan
O002972,10657,2024-12-03,Delivered,COD,Mumbai,West Bengal
O002973,11797,2025-12-02,Delivered,Credit Card,Kochi,Haryana
O002974,11850,2024-07-02,Delivered,Credit Card,Bengaluru,Uttar Pradesh
O002975,10261,2024-03-07,Delivered,COD,Ahmedabad,Punjab
O002976,11386,2024-01-17,Delivered,Debit Card,Mumbai,Punjab
O002977,10169,2025-01-17,Delivered,UPI,Ludhiana,Tamil Nadu
O002978,10660,2025-01-02,Delivered,Debit Card,Kolkata,Kerala
O002979,10200,2024-11-11,Delivered,Debit Card,Kolkata,Punjab
O002980,11409,2025-05-11,Cancelled,UPI,Kochi,Punjab
O002981,10582,2025-12-21,Delivered,COD,Bengaluru,Rajasthan
O002982,10566,2024-12-10,Delivered,Debit Card,Kochi,Haryana
O002983,12443,2025-07-06,Shipped,Net Banking,Ahmedabad,Gujarat
O002984,12399,2025-04-17,Shipped,Net Banking,Ludhiana,Karnataka
O002985,10028,2024-04-24,Delivered,UPI,Kochi,Uttar Pradesh
O002986,11899,2024-04-09,Returned,Net Banking,Ahmedabad,Maharashtra
O002987,10632,2025-03-13,Delivered,COD,Ahmedabad,Rajasthan
O002988,12428,2024-12-10,Delivered,Credit Card,Hyderabad,Uttar Pradesh
O002989,11626,2024-12-14,Delivered,COD,Hyderabad,West Bengal
O002990,12037,2024-05-18,Delivered,UPI,Ludhiana,Gujarat
O002991,11311,2024-11-19,Delivered,Credit Card,Bengaluru,West Bengal
O002992,11766,2024-10-28,Delivered,Net Banking,Jaipur,Karnataka
O002993,10807,2024-10-20,Delivered,Debit Card,Kolkata,West Bengal
O002994,12275,2025-06-12,Shipped,Net Banking,Ludhiana,Punjab
O002995,12075,2024-10-18,Delivered,COD,Jaipur,Delhi
O002996,11141,2024-03-14,Delivered,COD,Lucknow,Uttar Pradesh
O002997,10089,2025-04-28,Delivered,UPI,Kochi,Tamil Nadu
O002998,11759,2024-01-16,Delivered,Debit Card,Bengaluru,Rajasthan
O002999,10122,2025-06-09,Shipped,Debit Card,Jaipur,Gujarat
O003000,11918,2024-12-01,Delivered,Credit Card,Bengaluru,Punjab
O003001,10866,2025-05-30,Delivered,Credit Card,Lucknow,Kerala
O003002,10033,2024-05-06,Delivered,COD,Kolkata,Karnataka
O003003,10603,2025-06-01,Delivered,UPI,Mumbai,Tamil Nadu
O003004,10696,2024-05-08,Delivered,COD,Hyderabad,Telangana
O003005,10525,2025-05-25,Delivered,Debit Card,Ahmedabad,Karnataka
O003006,11048,2025-02-26,Delivered,Debit Card,Ludhiana,Maharashtra
O003007,11349,2025-01-19,Cancelled,COD,Kochi,Kerala
O003008,12082,2024-08-19,Delivered,Debit Card,Kolkata,West Bengal
O003009,10247,2024-07-13,Returned,Credit Card,Mumbai,Rajasthan
O003010,12097,2024-03-05,Delivered,Debit Card,Mumbai,Tamil Nadu
O003011,11963,2025-09-06,Delivered,Credit Card,Bengaluru,Karnataka
O003012,12228,2024-10-03,Delivered,Net Banking,Bengaluru,Tamil Nadu
O003013,11394,2025-10-31,Delivered,UPI,Delhi,Delhi
O003014,11908,2024-08-11,Shipped,UPI,Ahmedabad,Telangana
O003015,12024,2024-10-04,Cancelled,Debit Card,Mumbai,Delhi
O003016,10738,2025-11-24,Delivered,UPI,Jaipur,Delhi
O003017,11969,2024-12-31,Delivered,Net Banking,Kochi,Gujarat
O003018,12479,2025-05-30,Returned,Debit Card,Bengaluru,Uttar Pradesh
O003019,11437,2024-08-02,Delivered,Credit Card,Chennai,Tamil Nadu
O003020,10364,2025-03-14,Shipped,Net Banking,Chennai,Uttar Pradesh
O003021,12358,2025-03-03,Returned,Net Banking,Mumbai,Telangana
O003022,10982,2025-12-29,Delivered,UPI,Chennai,Delhi
O003023,11303,2025-01-30,Shipped,Credit Card,Bengaluru,Gujarat
O003024,10227,2024-07-27,Delivered,COD,Gurugram,Gujarat
O003025,11267,2025-05-15,Delivered,Net Banking,Jaipur,Delhi
O003026,12058,2025-04-07,Delivered,UPI,Jaipur,Punjab
O003027,11416,2025-08-08,Delivered,Net Banking,Mumbai,Haryana
O003028,12096,2024-08-14,Delivered,Credit Card,Bengaluru,Telangana
O003029,11648,2025-01-09,Cancelled,Credit Card,Kolkata,Telangana
O003030,12252,2025-05-14,Delivered,Debit Card,Delhi,Tamil Nadu
O003031,10157,2024-04-02,Delivered,COD,Ludhiana,Gujarat
O003032,12074,2025-04-04,Delivered,COD,Ahmedabad,Karnataka
O003033,12469,2025-07-30,Delivered,UPI,Delhi,Karnataka
O003034,11702,2024-11-16,Delivered,COD,Kolkata,Gujarat
O003035,10761,2024-01-10,Delivered,Credit Card,Bengaluru,Maharashtra
O003036,10774,2024-10-29,Delivered,COD,Ludhiana,West Bengal
O003037,12312,2024-11-17,Delivered,UPI,Kolkata,Kerala
O003038,11553,2025-03-31,Cancelled,Net Banking,Kolkata,Uttar Pradesh
O003039,10958,2024-10-04,Delivered,COD,Hyderabad,Uttar Pradesh
O003040,10254,2025-08-20,Delivered,COD,Mumbai,Rajasthan
O003041,11570,2025-06-21,Returned,Credit Card,Ludhiana,West Bengal
O003042,10118,2025-12-30,Shipped,Credit Card,Gurugram,Punjab
O003043,10550,2025-01-27,Delivered,Net Banking,Lucknow,Rajasthan
O003044,10911,2024-04-04,Delivered,Debit Card,Gurugram,Telangana
O003045,10870,2024-04-16,Shipped,COD,Jaipur,Tamil Nadu
O003046,10808,2025-01-24,Delivered,Credit Card,Bengaluru,West Bengal
O003047,11673,2025-06-09,Shipped,Debit Card,Bengaluru,Rajasthan
O003048,10821,2025-11-03,Delivered,COD,Bengaluru,Tamil Nadu
O003049,11782,2024-03-11,Delivered,COD,Lucknow,Rajasthan
O003050,11222,2025-10-25,Delivered,Debit Card,Ahmedabad,Delhi
O003051,11602,2025-08-09,Delivered,Credit Card,Ahmedabad,Maharashtra
O003052,12462,2025-01-10,Delivered,Net Banking,Delhi,Maharashtra
O003053,10880,2025-12-27,Delivered,COD,Gurugram,Karnataka
O003054,10993,2025-01-02,Delivered,UPI,Ahmedabad,Uttar Pradesh
O003055,10001,2024-02-20,Returned,UPI,Ahmedabad,Kerala
O003056,10167,2024-05-22,Delivered,UPI,Kolkata,Delhi
O003057,12064,2025-02-22,Delivered,Net Banking,Ludhiana,Uttar Pradesh
O003058,10112,2025-07-01,Shipped,COD,Mumbai,Telangana
O003059,11126,2025-05-14,Delivered,Credit Card,Kolkata,Karnataka
O003060,11430,2024-06-15,Delivered,Credit Card,Bengaluru,Uttar Pradesh
O003061,12006,2024-09-16,Delivered,Net Banking,Hyderabad,Rajasthan
O003062,12044,2024-07-10,Delivered,COD,Kolkata,Maharashtra
O003063,10507,2024-07-20,Delivered,Debit Card,Ahmedabad,West Bengal
O003064,11635,2024-07-03,Cancelled,Debit Card,Ahmedabad,Delhi
O003065,10671,2024-06-06,Delivered,COD,Hyderabad,Gujarat
O003066,11691,2025-09-13,Delivered,COD,Ahmedabad,West Bengal
O003067,10965,2024-04-08,Delivered,Credit Card,Hyderabad,Gujarat
O003068,10281,2024-08-28,Delivered,Net Banking,Chennai,Kerala
O003069,10351,2025-05-05,Shipped,Net Banking,Ludhiana,Rajasthan
O003070,12382,2024-07-20,Delivered,Credit Card,Ludhiana,Maharashtra
O003071,11950,2025-09-25,Delivered,UPI,Jaipur,Haryana
O003072,11967,2025-05-23,Delivered,Debit Card,Ludhiana,Punjab
O003073,11548,2025-09-20,Delivered,COD,Kochi,Delhi
O003074,11307,2024-04-05,Delivered,Debit Card,Kochi,Haryana
O003075,11965,2025-05-04,Delivered,Debit Card,Kolkata,Maharashtra
O003076,10728,2025-08-01,Delivered,Net Banking,Jaipur,Telangana
O003077,10823,2024-08-05,Cancelled,Credit Card,Mumbai,Gujarat
O003078,11438,2025-06-10,Delivered,UPI,Chennai,Rajasthan
O003079,12062,2024-09-29,Delivered,UPI,Ahmedabad,Punjab
O003080,11080,2024-08-06,Delivered,Credit Card,Mumbai,Punjab
O003081,12390,2025-10-20,Delivered,Debit Card,Chennai,Punjab
O003082,10199,2024-11-27,Delivered,Credit Card,Lucknow,Kerala
O003083,11884,2025-03-28,Shipped,Credit Card,Delhi,West Bengal
O003084,10678,2024-05-31,Delivered,COD,Ludhiana,Delhi
O003085,11465,2024-12-12,Delivered,COD,Kolkata,Punjab
O003086,10078,2025-02-17,Returned,Debit Card,Bengaluru,Telangana
O003087,12160,2025-06-10,Delivered,Net Banking,Gurugram,Telangana
O003088,10535,2025-03-06,Delivered,UPI,Hyderabad,Kerala
O003089,11399,2025-01-13,Delivered,COD,Lucknow,Tamil Nadu
O003090,11166,2025-03-03,Delivered,Debit Card,Delhi,Karnataka
O003091,11221,2024-03-24,Delivered,Credit Card,Ahmedabad,Kerala
O003092,10790,2024-07-10,Delivered,COD,Hyderabad,Kerala
O003093,11564,2024-02-10,Delivered,Credit Card,Kochi,Telangana
O003094,11323,2024-11-04,Delivered,Credit Card,Hyderabad,Punjab
O003095,11100,2025-01-12,Shipped,COD,Kolkata,Telangana
O003096,12148,2024-05-15,Delivered,Debit Card,Kolkata,Maharashtra
O003097,11503,2024-04-15,Delivered,UPI,Hyderabad,Haryana
O003098,11492,2025-06-02,Delivered,Debit Card,Ahmedabad,Tamil Nadu
O003099,11660,2025-06-25,Delivered,Net Banking,Ludhiana,Punjab
O003100,11901,2024-05-05,Delivered,Net Banking,Hyderabad,Karnataka
O003101,11316,2024-12-22,Delivered,UPI,Chennai,Delhi
O003102,10125,2025-02-03,Delivered,Net Banking,Chennai,Haryana
O003103,10519,2024-03-19,Delivered,Credit Card,Ludhiana,Tamil Nadu
O003104,12071,2025-01-23,Shipped,Net Banking,Gurugram,Punjab
O003105,10162,2025-08-01,Delivered,COD,Kochi,Kerala
O003106,10882,2025-06-18,Returned,Credit Card,Chennai,West Bengal
O003107,11045,2025-12-01,Shipped,Debit Card,Lucknow,Telangana
O003108,11788,2024-03-14,Delivered,UPI,Hyderabad,Kerala
O003109,11862,2024-01-05,Delivered,COD,Delhi,Telangana
O003110,10483,2025-04-07,Delivered,COD,Kochi,Maharashtra
O003111,11526,2024-03-22,Delivered,UPI,Chennai,West Bengal
O003112,11967,2025-06-20,Delivered,Net Banking,Gurugram,Punjab
O003113,12357,2025-02-08,Delivered,UPI,Ahmedabad,West Bengal
O003114,10874,2025-05-28,Delivered,UPI,Bengaluru,Gujarat
O003115,11577,2024-10-04,Delivered,Net Banking,Kolkata,Karnataka
O003116,12251,2024-08-11,Returned,Debit Card,Delhi,Telangana
O003117,10142,2025-08-06,Delivered,UPI,Mumbai,Karnataka
O003118,11880,2024-03-08,Delivered,Net Banking,Bengaluru,Kerala
O003119,11004,2024-11-15,Delivered,COD,Delhi,Haryana
O003120,12155,2025-08-28,Cancelled,UPI,Lucknow,Karnataka
O003121,12015,2024-01-19,Delivered,UPI,Kochi,Delhi
O003122,10529,2025-10-01,Shipped,Debit Card,Bengaluru,Haryana
O003123,10969,2024-12-08,Shipped,Debit Card,Gurugram,Kerala
O003124,11773,2025-08-16,Shipped,COD,Kochi,Delhi
O003125,12339,2024-12-08,Delivered,Debit Card,Hyderabad,Delhi
O003126,10805,2024-04-06,Delivered,COD,Kochi,Punjab
O003127,11335,2024-02-21,Delivered,UPI,Ludhiana,Uttar Pradesh
O003128,10668,2024-06-23,Delivered,Net Banking,Ahmedabad,Gujarat
O003129,10385,2024-12-03,Delivered,Debit Card,Delhi,Telangana
O003130,11609,2025-11-24,Delivered,COD,Mumbai,Maharashtra
O003131,10013,2024-12-18,Delivered,Debit Card,Chennai,Karnataka
O003132,12208,2025-01-25,Delivered,Debit Card,Chennai,Maharashtra
O003133,11308,2024-04-24,Delivered,Credit Card,Jaipur,Punjab
O003134,12056,2024-12-13,Delivered,UPI,Lucknow,West Bengal
O003135,10072,2024-01-01,Shipped,Debit Card,Kochi,Karnataka
O003136,12146,2024-03-03,Delivered,Net Banking,Ahmedabad,Rajasthan
O003137,12135,2024-08-13,Delivered,Credit Card,Lucknow,Haryana
O003138,11866,2025-02-26,Delivered,COD,Kochi,Delhi
O003139,10101,2024-01-19,Returned,COD,Bengaluru,Kerala
O003140,10281,2024-01-31,Shipped,Net Banking,Ahmedabad,Uttar Pradesh
O003141,10883,2025-09-24,Delivered,Net Banking,Lucknow,Kerala
O003142,11313,2024-01-24,Delivered,UPI,Chennai,Delhi
O003143,12244,2024-07-29,Delivered,Net Banking,Jaipur,Gujarat
O003144,12439,2024-06-09,Delivered,COD,Jaipur,Maharashtra
O003145,10609,2024-09-11,Shipped,UPI,Mumbai,West Bengal
O003146,10450,2025-07-24,Delivered,Net Banking,Ludhiana,Karnataka
O003147,11285,2024-04-23,Delivered,Net Banking,Ludhiana,Rajasthan
O003148,11536,2025-05-18,Delivered,COD,Delhi,Kerala
O003149,10121,2025-11-02,Shipped,UPI,Jaipur,Karnataka
O003150,12380,2024-08-07,Delivered,Credit Card,Gurugram,West Bengal
O003151,11076,2024-12-22,Shipped,Credit Card,Mumbai,Telangana
O003152,10318,2024-06-17,Delivered,UPI,Kochi,Rajasthan
O003153,10702,2025-06-07,Delivered,Net Banking,Mumbai,Tamil Nadu
O003154,11017,2024-08-29,Delivered,Net Banking,Lucknow,Karnataka
O003155,10021,2025-01-09,Delivered,UPI,Ludhiana,Punjab
O003156,12447,2024-05-18,Cancelled,Credit Card,Kochi,West Bengal
O003157,11739,2024-04-06,Shipped,Debit Card,Chennai,Rajasthan
O003158,12250,2024-05-26,Delivered,COD,Hyderabad,Gujarat
O003159,10896,2024-06-30,Delivered,UPI,Gurugram,Rajasthan
O003160,11183,2024-02-26,Delivered,Debit Card,Ahmedabad,Karnataka
O003161,12358,2024-02-11,Delivered,COD,Delhi,Kerala
O003162,12074,2025-12-11,Delivered,Debit Card,Jaipur,Maharashtra
O003163,10066,2025-06-26,Delivered,Debit Card,Jaipur,Haryana
O003164,10263,2025-11-22,Shipped,COD,Mumbai,Telangana
O003165,10472,2024-01-02,Delivered,Debit Card,Ludhiana,Maharashtra
O003166,12215,2024-10-14,Delivered,Credit Card,Ludhiana,Karnataka
O003167,10343,2024-05-17,Shipped,UPI,Delhi,Delhi
O003168,10718,2025-09-08,Delivered,Credit Card,Ludhiana,Rajasthan
O003169,12461,2025-05-26,Delivered,Credit Card,Gurugram,Kerala
O003170,11695,2025-12-30,Delivered,COD,Gurugram,Rajasthan
O003171,11239,2024-08-09,Delivered,COD,Ahmedabad,Maharashtra
O003172,12026,2024-11-26,Cancelled,COD,Lucknow,West Bengal
O003173,11056,2025-09-08,Shipped,Debit Card,Bengaluru,Maharashtra
O003174,10015,2025-02-07,Delivered,Debit Card,Gurugram,Rajasthan
O003175,11870,2025-05-22,Delivered,UPI,Ludhiana,Tamil Nadu
O003176,10017,2024-05-06,Delivered,Debit Card,Chennai,Rajasthan
O003177,11780,2024-09-21,Delivered,UPI,Chennai,Haryana
O003178,11950,2025-12-12,Cancelled,Credit Card,Ludhiana,Telangana
O003179,10081,2024-01-15,Returned,UPI,Mumbai,Tamil Nadu
O003180,12484,2024-08-13,Delivered,,Chennai,Haryana
O003181,11019,2024-04-14,Shipped,COD,Ahmedabad,Tamil Nadu
O003182,10780,2025-05-07,Delivered,Debit Card,Ludhiana,Rajasthan
O003183,11825,2024-11-14,Delivered,Net Banking,Chennai,Uttar Pradesh
O003184,12234,2024-08-06,Delivered,Net Banking,Bengaluru,Delhi
O003185,12470,2024-10-03,Shipped,COD,Jaipur,Rajasthan
O003186,12131,2024-12-06,Delivered,Credit Card,Hyderabad,Telangana
O003187,10325,2025-03-27,Cancelled,Credit Card,Delhi,West Bengal
O003188,12099,2025-01-03,Delivered,Credit Card,Jaipur,Karnataka
O003189,11051,2025-04-18,Delivered,UPI,Bengaluru,Delhi
O003190,10677,2024-07-08,Delivered,Debit Card,Lucknow,Maharashtra
O003191,12030,2025-02-22,Shipped,Credit Card,Bengaluru,Maharashtra
O003192,12012,2025-12-10,Delivered,Net Banking,Ludhiana,Punjab
O003193,10793,2025-05-09,Shipped,UPI,Bengaluru,Delhi
O003194,11195,2024-02-08,Delivered,Credit Card,Hyderabad,Rajasthan
O003195,12165,2024-06-10,Delivered,Credit Card,Ludhiana,Kerala
O003196,10905,2024-04-30,Shipped,Debit Card,Chennai,Haryana
O003197,10502,2025-02-02,Delivered,Debit Card,Hyderabad,Uttar Pradesh
O003198,10799,2024-09-18,Shipped,UPI,Kochi,Maharashtra
O003199,11124,2025-12-28,Delivered,Net Banking,Kochi,Kerala
O003200,11143,2025-07-14,Delivered,COD,Mumbai,Tamil Nadu
O003201,12117,2025-08-26,Delivered,Net Banking,Lucknow,Kerala
O003202,10221,2024-05-08,Cancelled,Debit Card,Lucknow,Tamil Nadu
O003203,12271,2025-06-23,Delivered,Debit Card,Kolkata,Punjab
O003204,12259,2024-12-21,Delivered,COD,Gurugram,Karnataka
O003205,10931,2025-10-21,Delivered,Net Banking,Ludhiana,Karnataka
O003206,10886,2025-03-07,Delivered,Net Banking,Hyderabad,Rajasthan
O003207,10262,2024-03-05,Delivered,COD,Kolkata,Punjab
O003208,11272,2024-08-05,Delivered,Debit Card,Mumbai,Tamil Nadu
O003209,10798,2025-07-16,Shipped,UPI,Delhi,West Bengal
O003210,11281,2025-03-02,Shipped,Net Banking,Kochi,Haryana
O003211,10417,2024-03-14,Delivered,Credit Card,Mumbai,Karnataka
O003212,12101,2025-04-04,Shipped,Net Banking,Jaipur,Rajasthan
O003213,11788,2025-02-28,Delivered,Net Banking,Lucknow,Karnataka
O003214,10038,2025-12-11,Delivered,Net Banking,Kolkata,Maharashtra
O003215,12356,2024-07-10,Cancelled,Debit Card,Ahmedabad,Karnataka
O003216,10846,2024-07-07,Shipped,Credit Card,Gurugram,West Bengal
O003217,10898,2024-01-12,Delivered,Net Banking,Ludhiana,Delhi
O003218,10053,2024-08-26,Shipped,UPI,Hyderabad,Kerala
O003219,10606,2025-08-15,Delivered,Credit Card,Bengaluru,Gujarat
O003220,10452,2025-03-28,Cancelled,COD,Jaipur,Haryana
O003221,10461,2025-01-17,Delivered,UPI,Bengaluru,Punjab
O003222,10775,2024-02-17,Shipped,COD,Ahmedabad,Maharashtra
O003223,11859,2024-11-12,Delivered,Net Banking,Ludhiana,Telangana
O003224,11161,2024-07-27,Delivered,Debit Card,Kochi,Delhi
O003225,11396,2025-06-30,Delivered,Net Banking,Kolkata,Rajasthan
O003226,12443,2024-04-28,Delivered,Net Banking,Ahmedabad,Uttar Pradesh
O003227,11061,2025-07-30,Delivered,COD,Kochi,Punjab
O003228,11678,2024-11-10,Cancelled,Net Banking,Gurugram,Gujarat
O003229,12311,2024-02-05,Shipped,UPI,Hyderabad,Telangana
O003230,11283,2025-04-07,Delivered,Debit Card,Chennai,Delhi
O003231,11347,2025-07-07,Shipped,COD,Kolkata,Punjab
O003232,12349,2025-08-03,Delivered,Credit Card,Delhi,Rajasthan
O003233,11889,2025-02-06,Delivered,Net Banking,Delhi,Uttar Pradesh
O003234,10485,2024-04-16,Cancelled,COD,Hyderabad,West Bengal
O003235,10092,2024-02-08,Delivered,Net Banking,Chennai,Punjab
O003236,11188,2025-08-03,Cancelled,Net Banking,Bengaluru,Maharashtra
O003237,11359,2024-06-28,Shipped,COD,Kolkata,Maharashtra
O003238,12363,2024-01-12,Delivered,UPI,Bengaluru,Telangana
O003239,11938,2024-12-04,Delivered,Credit Card,Ludhiana,Karnataka
O003240,12286,2025-12-16,Delivered,Net Banking,Bengaluru,Rajasthan
O003241,11710,2025-07-01,Returned,UPI,Kochi,Telangana
O003242,12131,2024-05-05,Delivered,Net Banking,Lucknow,Telangana
O003243,11990,2024-03-03,Delivered,Net Banking,Lucknow,Tamil Nadu
O003244,10178,2024-03-22,Delivered,UPI,Kochi,Tamil Nadu
O003245,10250,2024-10-25,Delivered,Net Banking,Kolkata,Telangana
O003246,10765,2024-02-03,Shipped,Credit Card,Gurugram,Maharashtra
O003247,10091,2025-08-31,Delivered,COD,Lucknow,Telangana
O003248,10339,2024-02-18,Returned,UPI,Kolkata,Karnataka
O003249,11662,2025-10-19,Delivered,Debit Card,Kolkata,Karnataka
O003250,11873,2025-09-28,Delivered,Net Banking,Lucknow,Telangana
O003251,10169,2025-12-01,Delivered,COD,Jaipur,Uttar Pradesh
O003252,10780,2024-02-26,Returned,Credit Card,Bengaluru,Kerala
O003253,10170,2024-04-18,Delivered,Credit Card,Delhi,Haryana
O003254,12410,2025-05-31,Delivered,Debit Card,Kochi,Kerala
O003255,12292,2024-01-24,Delivered,Credit Card,Hyderabad,Gujarat
O003256,10138,2024-08-08,Delivered,COD,Kochi,West Bengal
O003257,10519,2024-11-10,Delivered,Debit Card,Gurugram,Kerala
O003258,11422,2024-10-20,Delivered,UPI,Kolkata,Rajasthan
O003259,12381,2024-01-10,Delivered,Debit Card,Hyderabad,Uttar Pradesh
O003260,12474,2025-11-07,Delivered,UPI,Ahmedabad,Karnataka
O003261,11160,2025-04-25,Shipped,Credit Card,Ahmedabad,Maharashtra
O003262,10709,2025-12-27,Delivered,COD,Gurugram,Maharashtra
O003263,11291,2025-09-29,Delivered,Net Banking,Ahmedabad,Punjab
O003264,12036,2024-09-23,Delivered,Debit Card,Mumbai,Kerala
O003265,10107,2024-03-28,Delivered,Credit Card,Lucknow,Telangana
O003266,12186,2025-03-30,Delivered,COD,Kolkata,Tamil Nadu
O003267,12095,2025-09-17,Delivered,Net Banking,Ahmedabad,Punjab
O003268,12013,2025-06-16,Delivered,Debit Card,Kolkata,Karnataka
O003269,11689,2024-05-27,Delivered,COD,Chennai,Maharashtra
O003270,12416,2025-12-29,Delivered,Credit Card,Bengaluru,Uttar Pradesh
O003271,10006,2025-03-06,Returned,Debit Card,Lucknow,Telangana
O003272,10523,2024-08-29,Returned,Debit Card,Kolkata,Maharashtra
O003273,11679,2025-12-02,Shipped,UPI,Hyderabad,Karnataka
O003274,10066,2024-03-06,Delivered,UPI,Ahmedabad,Rajasthan
O003275,12468,2025-01-12,Delivered,Debit Card,Hyderabad,Rajasthan
O003276,10498,2025-01-22,Shipped,COD,Kolkata,Delhi
O003277,11493,2024-07-27,Delivered,Credit Card,Jaipur,Rajasthan
O003278,12379,2025-02-18,Delivered,Net Banking,Kolkata,Karnataka
O003279,11001,2024-01-16,Delivered,UPI,Kolkata,Tamil Nadu
O003280,11663,2024-10-23,Delivered,Credit Card,Lucknow,Gujarat
O003281,12018,2024-08-07,Shipped,Debit Card,Jaipur,Telangana
O003282,11743,2025-01-01,Shipped,Credit Card,Chennai,Kerala
O003283,11625,2024-08-16,Shipped,Credit Card,Mumbai,Punjab
O003284,12291,2025-09-22,Shipped,Credit Card,Chennai,Maharashtra
O003285,12398,2025-03-15,Delivered,Debit Card,Ludhiana,Maharashtra
O003286,11041,2025-11-20,Shipped,UPI,Mumbai,Kerala
O003287,11490,2025-06-15,Delivered,Net Banking,Mumbai,Delhi
O003288,10363,2025-03-25,Delivered,COD,Lucknow,Karnataka
O003289,11635,2024-02-05,Delivered,UPI,Ludhiana,Telangana
O003290,10525,2025-02-25,Delivered,Net Banking,Gurugram,Punjab
O003291,10831,2025-09-11,Returned,Debit Card,Jaipur,Tamil Nadu
O003292,11723,2024-07-07,Delivered,Net Banking,Ahmedabad,Telangana
O003293,10420,2024-06-26,Delivered,Debit Card,Jaipur,Gujarat
O003294,10133,2025-08-30,Delivered,Net Banking,Hyderabad,Telangana
O003295,12062,2024-11-10,Delivered,UPI,Ahmedabad,Telangana
O003296,11068,2024-01-20,Delivered,Debit Card,Ahmedabad,Rajasthan
O003297,11401,2025-11-06,Shipped,Credit Card,Bengaluru,Telangana
O003298,12343,2025-01-16,Delivered,Debit Card,Delhi,Uttar Pradesh
O003299,11420,2025-08-31,Delivered,Debit Card,Kolkata,Punjab
O003300,12493,2024-05-22,Delivered,Net Banking,Lucknow,West Bengal
O003301,11845,2024-03-02,Delivered,Debit Card,Hyderabad,Delhi
O003302,12460,2024-08-29,Delivered,Net Banking,Chennai,Rajasthan
O003303,10630,2024-08-25,Shipped,UPI,Jaipur,Karnataka
O003304,10321,2024-05-10,Shipped,Debit Card,Ahmedabad,Rajasthan
O003305,11155,2025-08-27,Delivered,Credit Card,Ahmedabad,Rajasthan
O003306,11835,2025-08-25,Delivered,Credit Card,Lucknow,Karnataka
O003307,11223,2025-10-06,Delivered,UPI,Gurugram,West Bengal
O003308,10905,2024-05-02,Delivered,Credit Card,Jaipur,Kerala
O003309,10036,2025-03-15,Delivered,Net Banking,Jaipur,Rajasthan
O003310,12354,2024-12-07,Delivered,Debit Card,Chennai,Haryana
O003311,11591,2025-02-22,Shipped,COD,Chennai,Haryana
O003312,10012,2025-09-21,Delivered,Debit Card,Hyderabad,Kerala
O003313,12131,2025-03-30,Delivered,Debit Card,Delhi,Telangana
O003314,11432,2024-07-16,Delivered,COD,Kochi,Tamil Nadu
O003315,11987,2024-10-08,Delivered,Credit Card,Ahmedabad,Gujarat
O003316,11768,2024-01-01,Delivered,Credit Card,Ahmedabad,Telangana
