payment_id,order_id,payment_date,payment_method,payment_status
PAY0003130,O003130,2025-11-24,COD,Paid
PAY0003131,O003131,2024-12-18,Debit Card,Paid
PAY0003132,O003132,2025-01-25,Debit Card,Paid
PAY0003133,O003133,2024-04-24,Credit Card,Paid
PAY0003134,O003134,2024-12-13,UPI,Pending
PAY0003135,O003135,2024-01-01,Debit Card,Paid
PAY0003136,O003136,2024-03-03,Net Banking,Paid
PAY0003137,O003137,2024-08-13,Credit Card,Paid
PAY0003138,O003138,2025-02-26,COD,Paid
PAY0003139,O003139,2024-01-19,COD,Pending
PAY0003140,O003140,2024-01-31,Net Banking,Pending
PAY0003141,O003141,2025-09-24,Net Banking,Paid
PAY0003142,O003142,2024-01-24,UPI,Paid
PAY0003143,O003143,2024-07-29,Net Banking,Paid
PAY0003144,O003144,2024-06-09,COD,Paid
PAY0003145,O003145,2024-09-11,UPI,Paid
PAY0003146,O003146,2025-07-24,Net Banking,Paid
PAY0003147,O003147,2024-04-23,Net Banking,Paid
PAY0003148,O003148,2025-05-18,COD,Paid
PAY0003149,O003149,2025-11-02,UPI,Paid
PAY0003150,O003150,2024-08-07,Credit Card,Paid
PAY0003151,O003151,2024-12-22,Credit Card,Paid
PAY0003152,O003152,2024-06-17,UPI,Paid
PAY0003153,O003153,2025-06-07,Net Banking,Paid
PAY0003154,O003154,2024-08-29,Net Banking,Paid
PAY0003155,O003155,2025-01-09,UPI,Paid
PAY0003156,O003156,2024-05-18,Credit Card,Failed
PAY0003157,O003157,2024-04-06,Debit Card,Paid
PAY0003158,O003158,2024-05-26,COD,Paid
PAY0003159,O003159,2024-06-30,UPI,Paid
PAY0003160,O003160,2024-02-26,Debit Card,Paid
PAY0003161,O003161,2024-02-11,COD,Paid
PAY0003162,O003162,2025-12-11,Debit Card,Paid
PAY0003163,O003163,2025-06-26,Debit Card,Paid
PAY0003164,O003164,2025-11-22,COD,Paid
PAY0003165,O003165,2024-01-02,Debit Card,Refunded
PAY0003166,O003166,2024-10-14,Credit Card,Paid
PAY0003167,O003167,2024-05-17,UPI,Paid
PAY0003168,O003168,2025-09-08,Credit Card,Paid
PAY0003169,O003169,2025-05-26,Credit Card,Refunded
PAY0003170,O003170,2025-12-30,COD,Paid
PAY0003171,O003171,2024-08-09,COD,Paid
PAY0003172,O003172,2024-11-26,COD,Failed
PAY0003173,O003173,2025-09-08,Debit Card,Paid
PAY0003174,O003174,2025-02-07,Debit Card,Paid
PAY0003175,O003175,2025-05-22,UPI,Refunded
PAY0003176,O003176,2024-05-06,Debit Card,Paid
PAY0003177,O003177,2024-09-21,UPI,Paid
PAY0003178,O003178,2025-12-12,Credit Card,Failed
PAY0003179,O003179,2024-01-15,UPI,Paid
PAY0003180,O003180,2024-08-13,UPI,Paid
PAY0003181,O003181,2024-04-14,COD,Paid
PAY0003182,O003182,2025-05-07,Debit Card,Paid
PAY0003183,O003183,2024-11-14,Net Banking,Paid
PAY0003184,O003184,2024-08-06,Net Banking,Paid
PAY0003185,O003185,2024-10-03,COD,Paid
PAY0003186,O003186,2024-12-06,Credit Card,Pending
PAY0003187,O003187,2025-03-27,Credit Card,Failed
PAY0003188,O003188,2025-01-03,Credit Card,Paid
PAY0003189,O003189,2025-04-18,UPI,Paid
PAY0003190,O003190,2024-07-08,Debit Card,Paid
PAY0003191,O003191,2025-02-22,Credit Card,Paid
PAY0003192,O003192,2025-12-10,Net Banking,Paid
PAY0003193,O003193,2025-05-09,UPI,Paid
PAY0003194,O003194,2024-02-08,Credit Card,Paid
PAY0003195,O003195,2024-06-10,Credit Card,Paid
PAY0003196,O003196,2024-04-30,Debit Card,Paid
PAY0003197,O003197,2025-02-02,Debit Card,Paid
PAY0003198,O003198,2024-09-18,UPI,Paid
PAY0003199,O003199,2025-12-28,Net Banking,Paid
PAY0003200,O003200,2025-07-14,COD,Paid
PAY0003201,O003201,2025-08-26,Net Banking,Paid
PAY0003202,O003202,2024-05-08,Debit Card,Failed
PAY0003203,O003203,2025-06-23,Debit Card,Pending
PAY0003204,O003204,2024-12-21,COD,Paid
PAY0003205,O003205,2025-10-21,Net Banking,Paid
PAY0003206,O003206,2025-03-07,Net Banking,Paid
PAY0003207,O003207,2024-03-05,COD,Paid
PAY0003208,O003208,2024-08-05,Debit Card,Paid
PAY0003209,O003209,2025-07-16,UPI,Paid
PAY0003210,O003210,2025-03-02,Net Banking,Paid
PAY0003211,O003211,2024-03-14,Credit Card,Paid
PAY0003212,O003212,2025-04-04,Net Banking,Paid
PAY0003213,O003213,2025-02-28,Net Banking,Paid
PAY0003214,O003214,2025-12-11,Net Banking,Paid
PAY0003215,O003215,2024-07-10,Debit Card,Failed
PAY0003216,O003216,2024-07-07,Credit Card,Paid
PAY0003217,O003217,2024-01-12,Net Banking,Paid
PAY0003218,O003218,2024-08-26,UPI,Pending
PAY0003219,O003219,2025-08-15,Credit Card,Paid
PAY0003220,O003220,2025-03-28,COD,Failed
PAY0003221,O003221,2025-01-17,UPI,Paid
PAY0003222,O003222,2024-02-17,COD,Paid
PAY0003223,O003223,2024-11-12,Net Banking,Paid
PAY0003224,O003224,2024-07-27,Debit Card,Paid
PAY0003225,O003225,2025-06-30,Net Banking,Paid
PAY0003226,O003226,2024-04-28,Net Banking,Paid
PAY0003227,O003227,2025-07-30,COD,Paid
PAY0003228,O003228,2024-11-10,Net Banking,Failed
PAY0003229,O003229,2024-02-05,UPI,Paid
PAY0003230,O003230,2025-04-07,Debit Card,Paid
PAY0003231,O003231,2025-07-07,COD,Paid
PAY0003232,O003232,2025-08-03,Credit Card,Paid
PAY0003233,O003233,2025-02-06,Net Banking,Paid
PAY0003234,O003234,2024-04-16,COD,Failed
PAY0003235,O003235,2024-02-08,Net Banking,Paid
PAY0003236,O003236,2025-08-03,Net Banking,Failed
PAY0003237,O003237,2024-06-28,COD,Paid
PAY0003238,O003238,2024-01-12,UPI,Paid
PAY0003239,O003239,2024-12-04,Credit Card,Refunded
PAY0003240,O003240,2025-12-16,Net Banking,Paid
PAY0003241,O003241,2025-07-01,UPI,Paid
PAY0003242,O003242,2024-05-05,Net Banking,Paid
PAY0003243,O003243,2024-03-03,Net Banking,Paid
PAY0003244,O003244,2024-03-22,UPI,Paid
PAY0003245,O003245,2024-10-25,Net Banking,Paid
PAY0003246,O003246,2024-02-03,Credit Card,Paid
PAY0003247,O003247,2025-08-31,COD,Paid
PAY0003248,O003248,2024-02-18,UPI,Paid
PAY0003249,O003249,2025-10-19,Debit Card,Paid
PAY0003250,O003250,2025-09-28,Net Banking,Paid
PAY0003251,O003251,2025-12-01,COD,Paid
PAY0003252,O003252,2024-02-26,Credit Card,Paid
PAY0003253,O003253,2024-04-18,Credit Card,Paid
PAY0003254,O003254,2025-05-31,Debit Card,Paid
PAY0003255,O003255,2024-01-24,Credit Card,Paid
PAY0003256,O003256,2024-08-08,COD,Paid
PAY0003257,O003257,2024-11-10,Debit Card,Paid
PAY0003258,O003258,2024-10-20,UPI,Paid
PAY0003259,O003259,2024-01-10,Debit Card,Paid
PAY0003260,O003260,2025-11-07,UPI,Paid
PAY0003261,O003261,2025-04-25,Credit Card,Paid
PAY0003262,O003262,2025-12-27,COD,Paid
PAY0003263,O003263,2025-09-29,Net Banking,Paid
PAY0003264,O003264,2024-09-23,Debit Card,Paid
PAY0003265,O003265,2024-03-28,Credit Card,Paid
PAY0003266,O003266,2025-03-30,COD,Paid
PAY0003267,O003267,2025-09-17,Net Banking,Pending
PAY0003268,O003268,2025-06-16,Debit Card,Pending
PAY0003269,O003269,2024-05-27,COD,Paid
PAY0003270,O003270,2025-12-29,Credit Card,Paid
PAY0003271,O003271,2025-03-06,Debit Card,Paid
PAY0003272,O003272,2024-08-29,Debit Card,Pending
PAY0003273,O003273,2025-12-02,UPI,Pending
PAY0003274,O003274,2024-03-06,UPI,Pending
PAY0003275,O003275,2025-01-12,Debit Card,Paid
PAY0003276,O003276,2025-01-22,COD,Paid
PAY0003277,O003277,2024-07-27,Credit Card,Paid
PAY0003278,O003278,2025-02-18,Net Banking,Paid
PAY0003279,O003279,2024-01-16,UPI,Paid
PAY0003280,O003280,2024-10-23,Credit Card,Paid
PAY0003281,O003281,2024-08-07,Debit Card,Paid
PAY0003282,O003282,2025-01-01,Credit Card,Paid
PAY0003283,O003283,2024-08-16,Credit Card,Paid
PAY0003284,O003284,2025-09-22,Credit Card,Paid
PAY0003285,O003285,2025-03-15,Debit Card,Paid
PAY0003286,O003286,2025-11-20,UPI,Paid
PAY0003287,O003287,2025-06-15,Net Banking,Paid
PAY0003288,O003288,2025-03-25,COD,Pending
PAY0003289,O003289,2024-02-05,UPI,Pending
PAY0003290,O003290,2025-02-25,Net Banking,Paid
PAY0003291,O003291,2025-09-11,Debit Card,Paid
PAY0003292,O003292,2024-07-07,Net Banking,Refunded
PAY0003293,O003293,2024-06-26,Debit Card,Paid
PAY0003294,O003294,2025-08-30,Net Banking,Paid
PAY0003295,O003295,2024-11-10,UPI,Paid
PAY0003296,O003296,2024-01-20,Debit Card,Pending
PAY0003297,O003297,2025-11-06,Credit Card,Paid
PAY0003298,O003298,2025-01-16,Debit Card,Paid
PAY0003299,O003299,2025-08-31,Debit Card,Paid
PAY0003300,O003300,2024-05-22,Net Banking,Paid
PAY0003301,O003301,2024-03-02,Debit Card,Paid
PAY0003302,O003302,2024-08-29,Net Banking,Paid
PAY0003303,O003303,2024-08-25,UPI,Paid
PAY0003304,O003304,2024-05-10,Debit Card,Paid
PAY0003305,O003305,2025-08-27,Credit Card,Paid
PAY0003306,O003306,2025-08-25,Credit Card,Paid
PAY0003307,O003307,2025-10-06,UPI,Paid
PAY0003308,O003308,2024-05-02,Credit Card,Paid
PAY0003309,O003309,2025-03-15,Net Banking,Paid
PAY0003310,O003310,2024-12-07,Debit Card,Paid
PAY0003311,O003311,2025-02-22,COD,Paid
PAY0003312,O003312,2025-09-21,Debit Card,Paid
PAY0003313,O003313,2025-03-30,Debit Card,Refunded
PAY0003314,O003314,2024-07-16,COD,Paid
PAY0003315,O003315,2024-10-08,Credit Card,Paid
PAY0003316,O003316,2024-01-01,Credit Card,Paid
PAY0003317,O003317,2025-12-23,Debit Card,Failed
PAY0003318,O003318,2024-11-27,Credit Card,Pending
PAY0003319,O003319,2024-07-30,Net Banking,Refunded
PAY0003320,O003320,2024-03-27,Net Banking,Paid
PAY0003321,O003321,2025-10-26,COD,Paid
PAY0003322,O003322,2025-11-29,Debit Card,Paid
PAY0003323,O003323,2024-03-01,Net Banking,Paid
PAY0003324,O003324,2024-04-04,UPI,Paid
PAY0003325,O003325,2025-07-06,Credit Card,Paid
PAY0003326,O003326,2024-05-26,Debit Card,Paid
PAY0003327,O003327,2024-09-02,Net Banking,Paid
PAY0003328,O003328,2025-10-05,COD,Paid
PAY0003329,O003329,2024-10-23,Net Banking,Paid
PAY0003330,O003330,2024-05-02,UPI,Paid
PAY0003331,O003331,2025-10-16,Net Banking,Paid
PAY0003332,O003332,2025-11-24,Debit Card,Paid
PAY0003333,O003333,2025-12-04,COD,Paid
PAY0003334,O003334,2025-03-31,COD,Paid
PAY0003335,O003335,2025-02-02,UPI,Paid
PAY0003336,O003336,2025-12-19,Debit Card,Failed
PAY0003337,O003337,2024-08-18,UPI,Paid
PAY0003338,O003338,2025-06-17,UPI,Paid
PAY0003339,O003339,2025-02-05,UPI,Paid
PAY0003340,O003340,2025-08-14,Net Banking,Paid
PAY0003341,O003341,2024-05-09,Credit Card,Paid
PAY0003342,O003342,2024-10-18,Net Banking,Paid
PAY0003343,O003343,2024-10-02,Debit Card,Paid
PAY0003344,O003344,2025-01-10,UPI,Failed
PAY0003345,O003345,2024-02-24,UPI,Paid
PAY0003346,O003346,2025-07-31,Credit Card,Paid
PAY0003347,O003347,2024-01-26,COD,Paid
PAY0003348,O003348,2025-03-16,UPI,Paid
PAY0003349,O003349,2024-07-15,Net Banking,Paid
PAY0003350,O003350,2025-10-03,UPI,Paid
PAY0003351,O003351,2024-08-30,Debit Card,Pending
PAY0003352,O003352,2025-12-24,Credit Card,Failed
PAY0003353,O003353,2024-07-08,COD,Paid
PAY0003354,O003354,2025-07-21,Debit Card,Refunded
PAY0003355,O003355,2025-07-20,Net Banking,Failed
PAY0003356,O003356,2024-10-02,Debit Card,Paid
PAY0003357,O003357,2025-02-12,UPI,Paid
PAY0003358,O003358,2024-12-05,Credit Card,Paid
PAY0003359,O003359,2024-06-01,UPI,Paid
PAY0003360,O003360,2025-07-18,Credit Card,Paid
PAY0003361,O003361,2025-02-01,Net Banking,Failed
PAY0003362,O003362,2025-03-19,Debit Card,Paid
PAY0003363,O003363,2025-09-14,Credit Card,Failed
PAY0003364,O003364,2025-03-02,Debit Card,Paid
PAY0003365,O003365,2025-05-01,Credit Card,Paid
PAY0003366,O003366,2024-07-22,UPI,Paid
PAY0003367,O003367,2024-04-21,Credit Card,Paid
PAY0003368,O003368,2024-11-20,Credit Card,Paid
PAY0003369,O003369,2024-09-14,COD,Paid
PAY0003370,O003370,2025-06-11,Net Banking,Paid
PAY0003371,O003371,2024-12-15,UPI,Paid
PAY0003372,O003372,2025-11-08,UPI,Paid
PAY0003373,O003373,2025-03-10,Debit Card,Paid
PAY0003374,O003374,2025-03-01,Credit Card,Paid
PAY0003375,O003375,2024-10-06,Credit Card,Paid
PAY0003376,O003376,2025-01-05,Credit Card,Paid
PAY0003377,O003377,2025-10-31,UPI,Paid
PAY0003378,O003378,2024-09-05,COD,Failed
PAY0003379,O003379,2024-06-29,Debit Card,Paid
PAY0003380,O003380,2025-12-03,Credit Card,Paid
PAY0003381,O003381,2025-10-12,COD,Failed
PAY0003382,O003382,2024-03-18,Net Banking,Paid
PAY0003383,O003383,2024-12-01,UPI,Paid
PAY0003384,O003384,2024-02-19,Net Banking,Paid
PAY0003385,O003385,2024-03-25,UPI,Paid
PAY0003386,O003386,2025-11-25,Debit Card,Paid
PAY0003387,O003387,2025-11-25,Net Banking,Paid
PAY0003388,O003388,2024-01-04,Debit Card,Failed
PAY0003389,O003389,2024-11-12,Debit Card,Refunded
PAY0003390,O003390,2024-04-20,Debit Card,Paid
PAY0003391,O003391,2024-11-29,Net Banking,Paid
PAY0003392,O003392,2024-05-12,Net Banking,Paid
PAY0003393,O003393,2025-09-03,Net Banking,Paid
PAY0003394,O003394,2025-11-14,Credit Card,Paid
PAY0003395,O003395,2024-04-28,Debit Card,Failed
PAY0003396,O003396,2024-12-15,Credit Card,Paid
PAY0003397,O003397,2025-11-17,UPI,Paid
PAY0003398,O003398,2025-06-25,Net Banking,Pending
PAY0003399,O003399,2024-02-24,COD,Pending
PAY0003400,O003400,2024-12-26,UPI,Paid
PAY0003401,O003401,2025-12-08,Debit Card,Paid
PAY0003402,O003402,2025-03-28,Debit Card,Paid
PAY0003403,O003403,2025-07-06,Credit Card,Paid
PAY0003404,O003404,2025-11-15,Net Banking,Refunded
PAY0003405,O003405,2024-11-25,Net Banking,Paid
PAY0003406,O003406,2024-08-06,UPI,Paid
PAY0003407,O003407,2024-07-26,UPI,Paid
PAY0003408,O003408,2025-10-31,UPI,Paid
PAY0003409,O003409,2024-03-25,COD,Paid
PAY0003410,O003410,2025-11-15,COD,Paid
PAY0003411,O003411,2024-09-01,Debit Card,Paid
PAY0003412,O003412,2025-11-15,Debit Card,Paid
PAY0003413,O003413,2024-11-30,Debit Card,Paid
PAY0003414,O003414,2024-07-30,Net Banking,Paid
PAY0003415,O003415,2025-08-18,Debit Card,Pending
PAY0003416,O003416,2025-11-15,Credit Card,Paid
PAY0003417,O003417,2024-07-01,UPI,Paid
PAY0003418,O003418,2024-05-12,Net Banking,Paid
PAY0003419,O003419,2024-12-15,COD,Paid
PAY0003420,O003420,2024-10-08,UPI,Failed
PAY0003421,O003421,2024-10-19,Debit Card,Paid
PAY0003422,O003422,2024-09-25,COD,Paid
PAY0003423,O003423,2024-07-15,COD,Paid
PAY0003424,O003424,2025-06-20,COD,Paid
PAY0003425,O003425,2025-10-14,UPI,Paid
PAY0003426,O003426,2024-01-20,Net Banking,Paid
PAY0003427,O003427,2025-12-13,UPI,Paid
PAY0003428,O003428,2025-02-08,Credit Card,Paid
PAY0003429,O003429,2024-04-24,Debit Card,Paid
PAY0003430,O003430,2025-12-01,Net Banking,Paid
PAY0003431,O003431,2024-01-26,Net Banking,Paid
PAY0003432,O003432,2025-07-19,Debit Card,Paid
PAY0003433,O003433,2025-11-12,Credit Card,Paid
PAY0003434,O003434,2025-01-29,COD,Paid
PAY0003435,O003435,2025-01-15,Debit Card,Paid
PAY0003436,O003436,2025-06-06,COD,Paid
PAY0003437,O003437,2025-06-22,Debit Card,Paid
PAY0003438,O003438,2024-03-23,UPI,Paid
PAY0003439,O003439,2025-07-03,Credit Card,Paid
PAY0003440,O003440,2025-03-20,Credit Card,Paid
PAY0003441,O003441,2024-03-27,Debit Card,Paid
PAY0003442,O003442,2025-01-21,Credit Card,Paid
PAY0003443,O003443,2025-10-29,COD,Pending
PAY0003444,O003444,2025-02-01,Credit Card,Failed
PAY0003445,O003445,2024-10-12,Credit Card,Paid
PAY0003446,O003446,2025-11-28,Credit Card,Paid
PAY0003447,O003447,2025-11-24,Net Banking,Paid
PAY0003448,O003448,2025-01-03,Debit Card,Paid
PAY0003449,O003449,2025-10-16,UPI,Paid
PAY0003450,O003450,2025-02-25,UPI,Paid
PAY0003451,O003451,2025-12-18,Net Banking,Paid
PAY0003452,O003452,2025-10-15,Net Banking,Paid
PAY0003453,O003453,2025-11-27,UPI,Paid
PAY0003454,O003454,2025-03-18,COD,Paid
PAY0003455,O003455,2025-06-03,UPI,Paid
PAY0003456,O003456,2025-08-06,UPI,Failed
PAY0003457,O003457,2024-10-14,Debit Card,Failed
PAY0003458,O003458,2024-04-04,UPI,Paid
PAY0003459,O003459,2025-10-30,UPI,Paid
PAY0003460,O003460,2024-02-10,Credit Card,Failed
PAY0003461,O003461,2024-11-26,Net Banking,Paid
PAY0003462,O003462,2024-06-03,UPI,Failed
PAY0003463,O003463,2025-05-18,UPI,Paid
PAY0003464,O003464,2024-10-01,COD,Paid
PAY0003465,O003465,2025-10-27,UPI,Paid
PAY0003466,O003466,2025-07-18,Debit Card,Paid
PAY0003467,O003467,2024-06-27,COD,Paid
PAY0003468,O003468,2024-05-16,UPI,Paid
PAY0003469,O003469,2024-06-28,Debit Card,Paid
PAY0003470,O003470,2024-06-30,Net Banking,Paid
PAY0003471,O003471,2024-09-15,UPI,Paid
PAY0003472,O003472,2024-08-30,Net Banking,Paid
PAY0003473,O003473,2024-04-05,UPI,Paid
PAY0003474,O003474,2024-07-15,COD,Paid
PAY0003475,O003475,2025-06-09,COD,Paid
PAY0003476,O003476,2025-09-23,Debit Card,Refunded
PAY0003477,O003477,2025-01-21,Credit Card,Paid
PAY0003478,O003478,2025-02-11,Debit Card,Paid
PAY0003479,O003479,2024-09-25,UPI,Paid
PAY0003480,O003480,2024-06-19,Net Banking,Paid
PAY0003481,O003481,2025-08-06,Net Banking,Paid
PAY0003482,O003482,2025-11-21,UPI,Paid
PAY0003483,O003483,2024-06-18,Credit Card,Paid
PAY0003484,O003484,2024-06-07,Credit Card,Paid
PAY0003485,O003485,2025-05-23,Credit Card,Paid
PAY0003486,O003486,2025-03-22,UPI,Paid
PAY0003487,O003487,2025-10-27,COD,Failed
PAY0003488,O003488,2024-03-22,COD,Paid
PAY0003489,O003489,2024-02-26,UPI,Paid
PAY0003490,O003490,2025-06-02,COD,Paid
PAY0003491,O003491,2024-04-21,Credit Card,Paid
PAY0003492,O003492,2024-02-17,COD,Paid
PAY0003493,O003493,2025-08-14,UPI,Paid
PAY0003494,O003494,2025-01-10,COD,Paid
PAY0003495,O003495,2024-02-02,COD,Paid
PAY0003496,O003496,2025-05-18,COD,Paid
PAY0003497,O003497,2025-09-18,COD,Paid
PAY0003498,O003498,2024-01-03,UPI,Paid
PAY0003499,O003499,2025-04-30,Debit Card,Paid
PAY0003500,O003500,2025-05-30,COD,Paid
PAY0003501,O003501,2024-02-11,Debit Card,Paid
PAY0003502,O003502,2024-01-09,UPI,Paid
PAY0003503,O003503,2025-10-18,Net Banking,Paid
PAY0003504,O003504,2025-08-31,Debit Card,Refunded
PAY0003505,O003505,2024-05-21,UPI,Paid
PAY0003506,O003506,2025-03-11,Net Banking,Paid
PAY0003507,O003507,2024-01-27,COD,Pending
PAY0003508,O003508,2024-02-12,UPI,Paid
PAY0003509,O003509,2024-05-10,Credit Card,Paid
PAY0003510,O003510,2024-08-03,Net Banking,Paid
PAY0003511,O003511,2025-08-28,Credit Card,Paid
PAY0003512,O003512,2025-06-03,COD,Paid
PAY0003513,O003513,2025-08-20,COD,Paid
PAY0003514,O003514,2024-12-10,Debit Card,Paid
PAY0003515,O003515,2025-05-22,COD,Paid
PAY0003516,O003516,2025-10-11,Debit Card,Paid
PAY0003517,O003517,2025-02-16,Net Banking,Paid
PAY0003518,O003518,2024-09-02,Credit Card,Paid
PAY0003519,O003519,2025-03-24,Net Banking,Paid
PAY0003520,O003520,2024-01-21,Credit Card,Paid
PAY0003521,O003521,2025-02-11,UPI,Paid
PAY0003522,O003522,2025-04-01,Net Banking,Paid
PAY0003523,O003523,2025-03-19,UPI,Failed
PAY0003524,O003524,2024-09-21,Credit Card,Paid
PAY0003525,O003525,2025-10-21,Debit Card,Paid
PAY0003526,O003526,2024-07-02,Net Banking,Paid
PAY0003527,O003527,2024-08-14,Net Banking,Paid
PAY0003528,O003528,2025-07-01,Debit Card,Paid
PAY0003529,O003529,2024-09-02,Debit Card,Paid
PAY0003530,O003530,2024-03-13,COD,Failed
PAY0003531,O003531,2024-05-29,COD,Paid
PAY0003532,O003532,2025-05-27,Credit Card,Pending
PAY0003533,O003533,2024-03-09,Net Banking,Pending
PAY0003534,O003534,2024-08-17,Debit Card,Paid
PAY0003535,O003535,2025-12-23,Debit Card,Paid
PAY0003536,O003536,2024-03-12,UPI,Paid
PAY0003537,O003537,2025-08-30,COD,Failed
PAY0003538,O003538,2025-01-31,UPI,Paid
PAY0003539,O003539,2024-03-24,Debit Card,Refunded
PAY0003540,O003540,2024-10-25,Net Banking,Paid
PAY0003541,O003541,2024-10-19,Net Banking,Paid
PAY0003542,O003542,2024-08-10,UPI,Paid
PAY0003543,O003543,2024-08-03,COD,Paid
PAY0003544,O003544,2024-08-18,Credit Card,Paid
PAY0003545,O003545,2025-02-08,Net Banking,Paid
PAY0003546,O003546,2024-06-17,Credit Card,Paid
PAY0003547,O003547,2024-11-24,COD,Paid
PAY0003548,O003548,2025-03-01,UPI,Paid
PAY0003549,O003549,2025-07-07,COD,Paid
PAY0003550,O003550,2024-07-14,Debit Card,Paid
PAY0003551,O003551,2025-08-30,COD,Paid
PAY0003552,O003552,2025-06-09,UPI,Pending
PAY0003553,O003553,2025-09-16,UPI,Failed
PAY0003554,O003554,2024-03-17,COD,Paid
PAY0003555,O003555,2024-10-03,UPI,Paid
PAY0003556,O003556,2025-04-10,Debit Card,Paid
PAY0003557,O003557,2025-03-23,Credit Card,Pending
PAY0003558,O003558,2024-11-15,COD,Paid
PAY0003559,O003559,2024-06-08,UPI,Paid
PAY0003560,O003560,2025-05-06,Credit Card,Paid
PAY0003561,O003561,2024-11-08,Debit Card,Paid
PAY0003562,O003562,2025-09-22,COD,Paid
PAY0003563,O003563,2024-06-09,UPI,Pending
PAY0003564,O003564,2024-11-03,Credit Card,Paid
PAY0003565,O003565,2024-05-25,Debit Card,Paid
PAY0003566,O003566,2025-11-05,Net Banking,Paid
PAY0003567,O003567,2025-01-30,UPI,Paid
PAY0003568,O003568,2025-11-21,Debit Card,Pending
PAY0003569,O003569,2024-03-29,Credit Card,Paid
PAY0003570,O003570,2024-11-03,COD,Paid
PAY0003571,O003571,2025-06-29,Credit Card,Paid
PAY0003572,O003572,2025-01-05,COD,Refunded
PAY0003573,O003573,2025-03-26,Debit Card,Paid
PAY0003574,O003574,2024-06-15,Debit Card,Refunded
PAY0003575,O003575,2025-01-26,Credit Card,Paid
PAY0003576,O003576,2025-09-28,Credit Card,Paid
PAY0003577,O003577,2025-05-05,COD,Paid
PAY0003578,O003578,2024-05-29,UPI,Paid
PAY0003579,O003579,2025-04-12,Credit Card,Paid
PAY0003580,O003580,2025-12-01,UPI,Paid
PAY0003581,O003581,2024-02-12,UPI,Paid
PAY0003582,O003582,2024-01-29,UPI,Paid
PAY0003583,O003583,2025-09-23,Debit Card,Refunded
PAY0003584,O003584,2024-01-31,Debit Card,Paid
PAY0003585,O003585,2025-11-23,UPI,Refunded
PAY0003586,O003586,2025-11-04,UPI,Paid
PAY0003587,O003587,2024-05-07,Debit Card,Paid
PAY0003588,O003588,2024-10-20,COD,Paid
PAY0003589,O003589,2025-03-16,Net Banking,Paid
PAY0003590,O003590,2025-01-22,Credit Card,Paid
PAY0003591,O003591,2025-10-03,UPI,Paid
PAY0003592,O003592,2025-06-07,Debit Card,Paid
PAY0003593,O003593,2025-06-30,UPI,Paid
PAY0003594,O003594,2025-12-10,UPI,Paid
PAY0003595,O003595,2024-04-19,UPI,Paid
PAY0003596,O003596,2024-11-23,UPI,Paid
PAY0003597,O003597,2025-02-08,COD,Paid
PAY0003598,O003598,2024-09-01,Credit Card,Paid
PAY0003599,O003599,2024-06-11,Credit Card,Pending
PAY0003600,O003600,2025-07-13,Debit Card,Failed
PAY0003601,O003601,2025-02-02,COD,Paid
PAY0003602,O003602,2025-08-05,COD,Pending
PAY0003603,O003603,2025-02-02,Credit Card,Pending
PAY0003604,O003604,2025-05-07,Debit Card,Paid
PAY0003605,O003605,2025-10-07,COD,Paid
PAY0003606,O003606,2024-08-26,Debit Card,Paid
PAY0003607,O003607,2025-04-09,Credit Card,Refunded
PAY0003608,O003608,2025-08-02,UPI,Paid
PAY0003609,O003609,2024-02-01,COD,Paid
PAY0003610,O003610,2024-05-02,Debit Card,Paid
PAY0003611,O003611,2025-06-17,UPI,Paid
PAY0003612,O003612,2025-10-28,Credit Card,Paid
PAY0003613,O003613,2024-04-19,Net Banking,Paid
PAY0003614,O003614,2024-09-27,COD,Paid
PAY0003615,O003615,2025-01-14,COD,Paid
PAY0003616,O003616,2024-10-26,Debit Card,Paid
PAY0003617,O003617,2025-09-18,Credit Card,Paid
PAY0003618,O003618,2024-09-05,Credit Card,Paid
PAY0003619,O003619,2025-06-04,COD,Paid
PAY0003620,O003620,2024-02-03,COD,Paid
PAY0003621,O003621,2024-08-15,Debit Card,Paid
PAY0003622,O003622,2025-08-07,Debit Card,Paid
PAY0003623,O003623,2025-02-02,Net Banking,Paid
PAY0003624,O003624,2025-12-24,UPI,Paid
PAY0003625,O003625,2025-08-06,Debit Card,Paid
PAY0003626,O003626,2025-07-23,UPI,Paid
PAY0003627,O003627,2024-08-07,COD,Failed
PAY0003628,O003628,2025-01-05,Net Banking,Paid
PAY0003629,O003629,2025-06-11,Net Banking,Paid
PAY0003630,O003630,2024-03-15,Net Banking,Paid
PAY0003631,O003631,2025-09-09,Credit Card,Paid
PAY0003632,O003632,2024-05-15,COD,Paid
PAY0003633,O003633,2024-03-14,Credit Card,Paid
PAY0003634,O003634,2024-09-10,Credit Card,Paid
