order_item_id,order_id,product_id,quantity,discount_pct,gross_amount,discount_amount,net_amount
OI0002240,O005723,P0294,1,0,28741.83,0.0,28741.83
OI0002241,O002492,P0099,3,0,3461.43,0.0,3461.43
OI0002242,O007993,P0231,2,20,47175.56,9435.11,37740.45
OI0002243,O010000,P0013,2,20,62525.72,12505.14,50020.58
OI0002244,O005480,P0131,4,5,21856.32,1092.82,20763.5
OI0002245,O000458,P0212,3,0,34425.57,0.0,34425.57
OI0002246,O001876,P0028,2,5,94925.32,4746.27,90179.05
OI0002247,O008880,P0137,1,5,22000.31,1100.02,20900.29
OI0002248,O006117,P0161,4,0,53096.0,0.0,53096.0
OI0002249,O004889,P0004,1,0,23290.06,0.0,23290.06
OI0002250,O001220,P0052,1,25,31946.44,7986.61,23959.83
OI0002251,O007328,P0166,4,15,44479.64,6671.95,37807.69
OI0002252,O004188,P0160,1,20,12898.18,2579.64,10318.54
OI0002253,O007848,P0177,4,10,101868.92,10186.89,91682.03
OI0002254,O006289,P0019,4,5,65005.84,3250.29,61755.55
OI0002255,O001095,P0081,3,0,22187.58,0.0,22187.58
OI0002256,O007867,P0180,4,10,5571.92,557.19,5014.73
OI0002257,O002715,P0190,3,15,66132.12,9919.82,56212.3
OI0002258,O007567,P0041,4,0,70111.36,0.0,70111.36
OI0002259,O003774,P0148,3,5,30569.1,1528.46,29040.64
OI0002260,O008966,P0022,2,25,67303.78,16825.94,50477.84
OI0002261,O007146,P0237,4,20,62902.12,12580.42,50321.7
OI0002262,O009319,P0159,2,15,56198.04,8429.71,47768.33
OI0002263,O004376,P0098,2,0,40088.8,0.0,40088.8
OI0002264,O006277,P0087,4,0,71635.92,0.0,71635.92
OI0002265,O006230,P0108,4,5,147651.76,7382.59,140269.17
OI0002266,O001205,P0275,2,5,53935.3,2696.76,51238.54
OI0002267,O001530,P0113,4,0,196547.48,0.0,196547.48
OI0002268,O008802,P0294,3,5,86225.49,4311.27,81914.22
OI0002269,O004574,P0039,2,5,18996.6,949.83,18046.77
OI0002270,O001747,P0229,4,0,28361.0,0.0,28361.0
OI0002271,O000466,P0028,2,5,94925.32,4746.27,90179.05
OI0002272,O002433,P0011,2,10,7954.82,795.48,7159.34
OI0002273,O007849,P0234,1,0,30308.71,0.0,30308.71
OI0002274,O003194,P0093,4,15,53170.52,7975.58,45194.94
OI0002275,O009525,P0021,3,0,140899.83,0.0,140899.83
OI0002276,O007376,P0157,3,10,96463.35,9646.33,86817.02
OI0002277,O009342,P0093,3,25,39877.89,9969.47,29908.42
OI0002278,O001960,P0042,1,0,23558.2,0.0,23558.2
OI0002279,O005182,P0140,3,5,75453.48,3772.67,71680.81
OI0002280,O005468,P0002,3,0,139392.72,0.0,139392.72
OI0002281,O003595,P0040,3,5,52281.87,2614.09,49667.78
OI0002282,O000240,P0102,4,20,9541.8,1908.36,7633.44
OI0002283,O000820,P0161,2,25,26548.0,6637.0,19911.0
OI0002284,O004951,P0266,2,20,76182.8,15236.56,60946.24
OI0002285,O008240,P0016,3,15,108213.24,16231.99,91981.25
OI0002286,O000813,P0264,4,15,43535.64,6530.35,37005.29
OI0002287,O004583,P0047,4,0,94469.6,0.0,94469.6
OI0002288,O003008,P0174,4,0,116325.6,0.0,116325.6
OI0002289,O001614,P0260,1,5,7514.45,375.72,7138.73
OI0002290,O005641,P0092,4,0,79856.08,0.0,79856.08
OI0002291,O005634,P0017,2,20,53129.8,10625.96,42503.84
OI0002292,O007677,P0245,1,5,39663.34,1983.17,37680.17
OI0002293,O009675,P0005,4,0,18429.64,0.0,18429.64
OI0002294,O005902,P0072,1,0,2755.45,0.0,2755.45
OI0002295,O000035,P0126,1,25,43634.79,10908.7,32726.09
OI0002296,O009792,P0181,3,25,47362.98,11840.74,35522.24
OI0002297,O005738,P0005,4,25,18429.64,4607.41,13822.23
OI0002298,O007577,P0035,2,25,63568.62,15892.16,47676.46
OI0002299,O002913,P0023,4,15,15685.4,2352.81,13332.59
OI0002300,O001545,P0150,3,5,24784.2,1239.21,23544.99
OI0002301,O006349,P0117,3,5,108510.3,5425.52,103084.78
OI0002302,O005898,P0164,4,5,149121.04,7456.05,141664.99
OI0002303,O004641,P0067,2,15,49817.12,7472.57,42344.55
OI0002304,O005613,P0028,4,25,189850.64,47462.66,142387.98
OI0002305,O000905,P0236,1,5,1113.12,55.66,1057.46
OI0002306,O001590,P0141,3,5,48653.37,2432.67,46220.7
OI0002307,O008344,P0201,1,0,35837.65,0.0,35837.65
OI0002308,O007230,P0069,4,5,80905.56,4045.28,76860.28
OI0002309,O007552,P0232,1,0,39189.12,0.0,39189.12
OI0002310,O006971,P0286,1,0,10714.67,0.0,10714.67
OI0002311,O005432,P0060,4,5,15192.52,759.63,14432.89
OI0002312,O008252,P0097,2,15,24491.82,3673.77,20818.05
OI0002313,O008161,P0042,4,10,94232.8,9423.28,84809.52
OI0002314,O003739,P0105,1,5,40727.69,2036.38,38691.31
OI0002315,O003692,P0204,2,10,17589.86,1758.99,15830.87
OI0002316,O003372,P0150,2,15,16522.8,2478.42,14044.38
OI0002317,O007737,P0248,3,10,139954.2,13995.42,125958.78
OI0002318,O002008,P0095,1,0,24987.28,0.0,24987.28
OI0002319,O008139,P0050,4,0,189291.88,0.0,189291.88
OI0002320,O005981,P0191,4,5,79151.88,3957.59,75194.29
OI0002321,O001136,P0176,3,5,10868.4,543.42,10324.98
OI0002322,O006080,P0036,4,0,155071.92,0.0,155071.92
OI0002323,O006007,P0285,3,15,13924.47,2088.67,11835.8
OI0002324,O005962,P0098,2,10,40088.8,4008.88,36079.92
OI0002325,O003807,P0175,3,20,142236.15,28447.23,113788.92
OI0002326,O005827,P0121,1,10,19603.94,1960.39,17643.55
OI0002327,O001717,P0050,4,25,189291.88,47322.97,141968.91
OI0002328,O007339,P0009,1,15,27316.66,4097.5,23219.16
OI0002329,O006504,P0076,2,20,74383.02,14876.6,59506.42
OI0002330,O005531,P0085,1,25,9195.61,2298.9,6896.71
OI0002331,O007217,P0005,2,10,9214.82,921.48,8293.34
OI0002332,O006704,P0007,2,10,29103.92,2910.39,26193.53
OI0002333,O001488,P0037,2,25,3763.4,940.85,2822.55
OI0002334,O000739,P0246,1,10,15477.36,1547.74,13929.62
OI0002335,O004322,P0003,3,0,57065.46,0.0,57065.46
OI0002336,O002441,P0143,4,15,75772.4,11365.86,64406.54
OI0002337,O009021,P0083,2,25,94399.38,23599.84,70799.54
OI0002338,O007801,P0259,2,15,92554.36,13883.15,78671.21
OI0002339,O008280,P0102,3,15,7156.35,1073.45,6082.9
OI0002340,O002147,P0203,2,0,34870.28,0.0,34870.28
OI0002341,O002476,P0004,3,15,69870.18,10480.53,59389.65
OI0002342,O000316,P0163,2,0,30820.24,0.0,30820.24
OI0002343,O000477,P0036,3,25,116303.94,29075.98,87227.96
OI0002344,O006271,P0078,4,25,44843.76,11210.94,33632.82
OI0002345,O000551,P0172,2,25,16325.36,4081.34,12244.02
OI0002346,O002473,P0064,2,5,34289.38,1714.47,32574.91
OI0002347,O008073,P0195,2,10,23399.78,2339.98,21059.8
OI0002348,O007041,P0020,2,10,61193.22,6119.32,55073.9
OI0002349,O009157,P0254,1,10,13619.6,1361.96,12257.64
OI0002350,O002187,P0185,1,5,14418.15,720.91,13697.24
OI0002351,O004228,P0256,2,25,99168.64,24792.16,74376.48
OI0002352,O006305,P0055,3,20,16570.83,3314.17,13256.66
OI0002353,O008749,P0270,2,10,34142.6,3414.26,30728.34
OI0002354,O003476,P0129,3,10,24238.17,2423.82,21814.35
OI0002355,O006309,P0057,3,15,104742.42,15711.36,89031.06
OI0002356,O006996,P0014,1,10,9612.06,961.21,8650.85
OI0002357,O006370,P0051,4,15,146881.6,22032.24,124849.36
OI0002358,O001331,P0058,3,20,88267.98,17653.6,70614.38
OI0002359,O007824,P0119,2,25,44436.76,11109.19,33327.57
OI0002360,O006880,P0265,4,20,127099.76,25419.95,101679.81
OI0002361,O009636,P0048,1,0,47730.5,0.0,47730.5
OI0002362,O004274,P0104,1,10,38741.02,3874.1,34866.92
OI0002363,O003576,P0200,4,10,43624.96,4362.5,39262.46
OI0002364,O003370,P0162,1,5,2153.8,107.69,2046.11
OI0002365,O003682,P0002,2,10,92928.48,9292.85,83635.63
OI0002366,O003259,P0024,3,25,69423.33,17355.83,52067.5
OI0002367,O000951,P0074,3,5,50980.32,2549.02,48431.3
OI0002368,O002936,P0296,2,5,64674.42,3233.72,61440.7
OI0002369,O009952,P0251,2,25,49386.94,12346.74,37040.2
OI0002370,O005204,P0008,1,0,8182.39,0.0,8182.39
OI0002371,O004988,P0067,2,20,49817.12,9963.42,39853.7
OI0002372,O002688,P0225,3,5,123259.17,6162.96,117096.21
OI0002373,O002699,P0052,2,10,63892.88,6389.29,57503.59
OI0002374,O000922,P0295,3,10,138904.29,13890.43,125013.86
OI0002375,O004643,P0071,2,10,6523.98,652.4,5871.58
OI0002376,O004072,P0085,4,25,36782.44,9195.61,27586.83
OI0002377,O003717,P0230,4,0,149829.84,0.0,149829.84
OI0002378,O008810,P0013,3,15,93788.58,14068.29,79720.29
OI0002379,O002830,P0089,2,20,51215.2,10243.04,40972.16
OI0002380,O001810,P0130,2,10,69655.28,6965.53,62689.75
OI0002381,O000972,P0271,1,25,8945.2,2236.3,6708.9
OI0002382,O001987,P0274,1,5,23348.52,1167.43,22181.09
OI0002383,O009832,P0069,2,15,40452.78,6067.92,34384.86
OI0002384,O008366,P0286,3,15,32144.01,4821.6,27322.41
OI0002385,O000580,P0078,3,0,33632.82,0.0,33632.82
OI0002386,O005689,P0133,2,10,28901.62,2890.16,26011.46
OI0002387,O006696,P0192,1,5,42357.23,2117.86,40239.37
OI0002388,O000474,P0264,3,10,32651.73,3265.17,29386.56
OI0002389,O005520,P0262,1,20,47383.37,9476.67,37906.7
OI0002390,O003902,P0090,4,10,26263.68,2626.37,23637.31
OI0002391,O002327,P0196,1,10,37225.43,3722.54,33502.89
OI0002392,O000216,P0180,1,15,1392.98,208.95,1184.03
OI0002393,O006140,P0227,2,10,18940.04,1894.0,17046.04
OI0002394,O004606,P0283,4,5,108833.92,5441.7,103392.22
OI0002395,O004691,P0172,3,5,24488.04,1224.4,23263.64
OI0002396,O006248,P0107,2,15,20852.68,3127.9,17724.78
OI0002397,O007135,P0069,1,15,20226.39,3033.96,17192.43
OI0002398,O003123,P0139,4,5,97127.72,4856.39,92271.33
OI0002399,O008961,P0254,3,0,40858.8,0.0,40858.8
OI0002400,O009293,P0043,3,10,50516.97,5051.7,45465.27
OI0002401,O001113,P0126,4,10,174539.16,17453.92,157085.24
OI0002402,O006794,P0291,2,10,1888.14,188.81,1699.33
OI0002403,O004858,P0230,4,5,149829.84,7491.49,142338.35
OI0002404,O002078,P0189,3,20,145098.66,29019.73,116078.93
OI0002405,O008078,P0229,3,10,21270.75,2127.07,19143.68
OI0002406,O001760,P0115,4,15,137825.4,20673.81,117151.59
OI0002407,O005278,P0154,2,10,56441.8,5644.18,50797.62
OI0002408,O008709,P0161,4,15,53096.0,7964.4,45131.6
OI0002409,O006637,P0151,1,20,12613.91,2522.78,10091.13
OI0002410,O006415,P0199,1,0,39079.49,0.0,39079.49
OI0002411,O005473,P0272,3,20,63550.71,12710.14,50840.57
OI0002412,O001740,P0235,1,15,34380.06,5157.01,29223.05
OI0002413,O002329,P0028,1,10,47462.66,4746.27,42716.39
OI0002414,O008467,P0140,4,10,100604.64,10060.46,90544.18
OI0002415,O009275,P0042,2,5,47116.4,2355.82,44760.58
OI0002416,O004567,P0009,1,10,27316.66,2731.67,24584.99
OI0002417,O000679,P0058,2,5,58845.32,2942.27,55903.05
OI0002418,O000895,P0201,4,20,143350.6,28670.12,114680.48
OI0002419,O009640,P0147,4,10,118291.0,11829.1,106461.9
OI0002420,O007381,P0164,2,5,74560.52,3728.03,70832.49
OI0002421,O008292,P0066,1,0,44570.57,0.0,44570.57
OI0002422,O006163,P0057,2,15,69828.28,10474.24,59354.04
OI0002423,O003908,P0108,3,15,110738.82,16610.82,94128.0
OI0002424,O006634,P0281,2,5,69683.82,3484.19,66199.63
OI0002425,O005779,P0141,2,0,32435.58,0.0,32435.58
OI0002426,O005435,P0187,2,15,38554.9,5783.24,32771.66
OI0002427,O005437,P0269,4,5,153388.36,7669.42,145718.94
OI0002428,O008224,P0155,1,20,47257.38,9451.48,37805.9
OI0002429,O007018,P0229,4,15,28361.0,4254.15,24106.85
OI0002430,O001581,P0083,2,20,94399.38,18879.88,75519.5
OI0002431,O002467,P0180,4,25,5571.92,1392.98,4178.94
OI0002432,O003510,P0145,3,5,117486.93,5874.35,111612.58
OI0002433,O001002,P0179,1,10,25512.92,2551.29,22961.63
OI0002434,O004833,P0002,1,5,46464.24,2323.21,44141.03
OI0002435,O008865,P0140,4,0,100604.64,0.0,100604.64
OI0002436,O007959,P0225,1,5,41086.39,2054.32,39032.07
OI0002437,O005113,P0156,4,5,39753.68,1987.68,37766.0
OI0002438,O007786,P0220,3,0,69668.88,0.0,69668.88
OI0002439,O007134,P0223,2,20,14170.24,2834.05,11336.19
OI0002440,O004677,P0159,2,5,56198.04,2809.9,53388.14
OI0002441,O008149,P0257,3,15,30089.13,4513.37,25575.76
OI0002442,O004304,P0035,3,0,95352.93,0.0,95352.93
OI0002443,O005319,P0001,1,0,27929.85,0.0,27929.85
OI0002444,O007817,P0009,4,25,109266.64,27316.66,81949.98
OI0002445,O009777,P0044,3,0,16636.74,0.0,16636.74
OI0002446,O008218,P0053,4,15,129335.32,19400.3,109935.02
OI0002447,O007392,P0229,2,10,14180.5,1418.05,12762.45
OI0002448,O005611,P0175,1,10,47412.05,4741.2,42670.85
OI0002449,O007451,P0207,4,0,71000.6,0.0,71000.6
OI0002450,O006313,P0113,3,5,147410.61,7370.53,140040.08
OI0002451,O002021,P0221,1,25,35760.53,8940.13,26820.4
OI0002452,O008403,P0085,3,25,27586.83,6896.71,20690.12
OI0002453,O003179,P0046,2,10,3728.42,372.84,3355.58
OI0002454,O009047,P0274,3,10,70045.56,7004.56,63041.0
OI0002455,O009026,P0251,2,5,49386.94,2469.35,46917.59
OI0002456,O000317,P0219,3,15,115648.29,17347.24,98301.05
OI0002457,O004418,P0187,3,20,57832.35,11566.47,46265.88
OI0002458,O008089,P0124,1,15,16647.65,2497.15,14150.5
OI0002459,O002667,P0111,2,10,90377.42,9037.74,81339.68
OI0002460,O001086,P0265,3,10,95324.82,9532.48,85792.34
OI0002461,O007646,P0284,3,0,115395.96,0.0,115395.96
OI0002462,O007251,P0066,4,25,178282.28,44570.57,133711.71
OI0002463,O003864,P0213,3,25,72415.68,18103.92,54311.76
OI0002464,O007542,P0278,1,25,30845.96,7711.49,23134.47
OI0002465,O004961,P0035,4,0,127137.24,0.0,127137.24
OI0002466,O004027,P0106,2,15,49551.52,7432.73,42118.79
OI0002467,O008781,P0208,1,15,27833.51,4175.03,23658.48
OI0002468,O006239,P0159,1,5,28099.02,1404.95,26694.07
OI0002469,O008870,P0191,4,20,79151.88,15830.38,63321.5
OI0002470,O007688,P0138,1,15,1276.02,191.4,1084.62
OI0002471,O001850,P0036,3,15,116303.94,17445.59,98858.35
OI0002472,O001310,P0213,4,0,96554.24,0.0,96554.24
OI0002473,O001591,P0047,4,25,94469.6,23617.4,70852.2
OI0002474,O007522,P0236,1,15,1113.12,166.97,946.15
OI0002475,O009588,P0047,2,25,47234.8,11808.7,35426.1
OI0002476,O003974,P0097,2,0,24491.82,0.0,24491.82
OI0002477,O006594,P0232,2,15,78378.24,11756.74,66621.5
OI0002478,O000837,P0022,2,15,67303.78,10095.57,57208.21
OI0002479,O009258,P0124,1,0,16647.65,0.0,16647.65
OI0002480,O005375,P0235,3,0,103140.18,0.0,103140.18
OI0002481,O007123,P0182,3,15,123085.29,18462.79,104622.5
OI0002482,O004161,P0218,4,15,143913.28,21586.99,122326.29
OI0002483,O003046,P0266,3,25,114274.2,28568.55,85705.65
OI0002484,O006617,P0164,2,15,74560.52,11184.08,63376.44
OI0002485,O004432,P0284,4,0,153861.28,0.0,153861.28
OI0002486,O001960,P0170,2,25,69926.2,17481.55,52444.65
OI0002487,O001716,P0095,4,5,99949.12,4997.46,94951.66
OI0002488,O007099,P0145,4,15,156649.24,23497.39,133151.85
OI0002489,O008213,P0096,4,10,69144.6,6914.46,62230.14
OI0002490,O002407,P0188,1,0,41810.42,0.0,41810.42
OI0002491,O007247,P0051,2,25,73440.8,18360.2,55080.6
OI0002492,O000133,P0133,1,10,14450.81,1445.08,13005.73
OI0002493,O008868,P0119,1,0,22218.38,0.0,22218.38
OI0002494,O008819,P0064,4,5,68578.76,3428.94,65149.82
OI0002495,O007155,P0267,2,15,98606.38,14790.96,83815.42
OI0002496,O000790,P0225,3,10,123259.17,12325.92,110933.25
OI0002497,O005512,P0054,2,0,82740.08,0.0,82740.08
OI0002498,O000991,P0004,4,10,93160.24,9316.02,83844.22
OI0002499,O003457,P0055,4,5,22094.44,1104.72,20989.72
OI0002500,O008988,P0033,4,10,84137.96,8413.8,75724.16
OI0002501,O007989,P0129,2,5,16158.78,807.94,15350.84
OI0002502,O004248,P0213,4,10,96554.24,9655.42,86898.82
OI0002503,O007422,P0029,4,20,16388.28,3277.66,13110.62
OI0002504,O006274,P0195,2,0,23399.78,0.0,23399.78
OI0002505,O001599,P0066,3,0,133711.71,0.0,133711.71
OI0002506,O003923,P0095,1,0,24987.28,0.0,24987.28
OI0002507,O006697,P0127,1,20,2568.64,513.73,2054.91
OI0002508,O002033,P0071,1,5,3261.99,163.1,3098.89
OI0002509,O007959,P0243,3,15,40243.23,6036.48,34206.75
OI0002510,O009906,P0061,3,0,103787.73,0.0,103787.73
OI0002511,O008522,P0243,4,0,53657.64,0.0,53657.64
OI0002512,O003543,P0203,3,10,52305.42,5230.54,47074.88
OI0002513,O001697,P0089,4,15,102430.4,15364.56,87065.84
OI0002514,O009683,P0211,1,15,13035.21,1955.28,11079.93
OI0002515,O003127,P0045,1,10,7451.31,745.13,6706.18
OI0002516,O009267,P0291,3,15,2832.21,424.83,2407.38
OI0002517,O003426,P0289,1,0,12791.18,0.0,12791.18
OI0002518,O008869,P0069,3,15,60679.17,9101.88,51577.29
OI0002519,O005695,P0195,1,5,11699.89,584.99,11114.9
OI0002520,O008003,P0223,2,25,14170.24,3542.56,10627.68
OI0002521,O001273,P0140,3,10,75453.48,7545.35,67908.13
OI0002522,O001351,P0160,2,10,25796.36,2579.64,23216.72
OI0002523,O009323,P0114,4,10,172157.36,17215.74,154941.62
OI0002524,O008369,P0242,3,20,102790.32,20558.06,82232.26
OI0002525,O007935,P0024,4,0,92564.44,0.0,92564.44
OI0002526,O004004,P0228,4,20,25827.72,5165.54,20662.18
OI0002527,O003265,P0194,4,0,110758.0,0.0,110758.0
OI0002528,O009310,P0012,1,10,34970.13,3497.01,31473.12
OI0002529,O009650,P0105,2,10,81455.38,8145.54,73309.84
OI0002530,O004192,P0121,1,5,19603.94,980.2,18623.74
OI0002531,O000689,P0217,3,0,25950.96,0.0,25950.96
OI0002532,O005075,P0128,1,0,19395.43,0.0,19395.43
OI0002533,O001583,P0172,1,15,8162.68,1224.4,6938.28
OI0002534,O009994,P0185,2,0,28836.3,0.0,28836.3
OI0002535,O009516,P0045,1,15,7451.31,1117.7,6333.61
OI0002536,O009968,P0122,1,25,37130.83,9282.71,27848.12
OI0002537,O004908,P0274,3,15,70045.56,10506.83,59538.73
OI0002538,O003809,P0051,1,0,36720.4,0.0,36720.4
OI0002539,O000365,P0097,2,10,24491.82,2449.18,22042.64
OI0002540,O000516,P0285,3,20,13924.47,2784.89,11139.58
OI0002541,O000576,P0076,3,25,111574.53,27893.63,83680.9
OI0002542,O004918,P0191,4,15,79151.88,11872.78,67279.1
OI0002543,O006909,P0162,4,5,8615.2,430.76,8184.44
OI0002544,O008143,P0068,4,5,165080.84,8254.04,156826.8
OI0002545,O004777,P0261,1,15,48547.54,7282.13,41265.41
OI0002546,O006134,P0121,2,15,39207.88,5881.18,33326.7
OI0002547,O008734,P0153,2,10,52135.1,5213.51,46921.59
OI0002548,O007239,P0190,4,0,88176.16,0.0,88176.16
OI0002549,O007910,P0202,1,15,40041.71,6006.26,34035.45
OI0002550,O009129,P0079,2,10,27714.48,2771.45,24943.03
OI0002551,O004050,P0168,1,0,39175.05,0.0,39175.05
OI0002552,O001374,P0287,4,10,100820.64,10082.06,90738.58
OI0002553,O007816,P0117,1,0,36170.1,0.0,36170.1
OI0002554,O002133,P0209,3,20,28690.35,5738.07,22952.28
OI0002555,O006509,P0204,4,15,35179.72,5276.96,29902.76
OI0002556,O006471,P0261,1,0,48547.54,0.0,48547.54
OI0002557,O002540,P0230,2,10,74914.92,7491.49,67423.43
OI0002558,O002757,P0231,3,20,70763.34,14152.67,56610.67
OI0002559,O005280,P0115,1,20,34456.35,6891.27,27565.08
OI0002560,O007376,P0073,2,0,38260.96,0.0,38260.96
OI0002561,O006334,P0157,3,0,96463.35,0.0,96463.35
OI0002562,O009946,P0179,3,15,76538.76,11480.81,65057.95
OI0002563,O009883,P0081,3,0,22187.58,0.0,22187.58
OI0002564,O002550,P0247,3,10,5980.98,598.1,5382.88
OI0002565,O005243,P0111,1,10,45188.71,4518.87,40669.84
OI0002566,O008924,P0115,4,10,137825.4,13782.54,124042.86
OI0002567,O000834,P0039,4,5,37993.2,1899.66,36093.54
OI0002568,O004687,P0240,1,0,1841.25,0.0,1841.25
OI0002569,O006119,P0212,4,10,45900.76,4590.08,41310.68
OI0002570,O009428,P0265,2,10,63549.88,6354.99,57194.89
OI0002571,O000285,P0181,2,5,31575.32,1578.77,29996.55
OI0002572,O007492,P0179,1,5,25512.92,1275.65,24237.27
OI0002573,O003539,P0241,1,20,42623.02,8524.6,34098.42
OI0002574,O004234,P0052,4,5,127785.76,6389.29,121396.47
OI0002575,O000076,P0140,3,0,75453.48,0.0,75453.48
OI0002576,O009088,P0277,3,15,60223.92,9033.59,51190.33
OI0002577,O007016,P0168,4,10,156700.2,15670.02,141030.18
OI0002578,O001745,P0235,3,5,103140.18,5157.01,97983.17
OI0002579,O007238,P0011,4,0,15909.64,0.0,15909.64
OI0002580,O006701,P0061,4,5,138383.64,6919.18,131464.46
OI0002581,O007346,P0284,3,0,115395.96,0.0,115395.96
OI0002582,O004784,P0261,2,0,97095.08,0.0,97095.08
OI0002583,O009131,P0015,2,25,47153.72,11788.43,35365.29
OI0002584,O003342,P0297,2,0,41705.68,0.0,41705.68
OI0002585,O007009,P0078,1,5,11210.94,560.55,10650.39
OI0002586,O001708,P0172,3,0,24488.04,0.0,24488.04
OI0002587,O004252,P0135,1,25,46829.36,11707.34,35122.02
OI0002588,O003779,P0251,4,25,98773.88,24693.47,74080.41
OI0002589,O005014,P0044,3,0,16636.74,0.0,16636.74
OI0002590,O006237,P0262,1,20,47383.37,9476.67,37906.7
OI0002591,O000646,P0194,3,0,83068.5,0.0,83068.5
OI0002592,O002240,P0004,1,5,23290.06,1164.5,22125.56
OI0002593,O009322,P0064,4,10,68578.76,6857.88,61720.88
OI0002594,O009654,P0261,2,10,97095.08,9709.51,87385.57
OI0002595,O002279,P0165,1,0,2565.38,0.0,2565.38
OI0002596,O007095,P0103,1,15,32753.19,4912.98,27840.21
OI0002597,O009244,P0154,1,15,28220.9,4233.14,23987.76
OI0002598,O008719,P0158,4,25,163594.04,40898.51,122695.53
OI0002599,O004459,P0263,4,5,177002.72,8850.14,168152.58
OI0002600,O002418,P0111,1,5,45188.71,2259.44,42929.27
OI0002601,O002138,P0087,1,5,17908.98,895.45,17013.53
OI0002602,O009918,P0148,2,0,20379.4,0.0,20379.4
OI0002603,O009921,P0271,2,0,17890.4,0.0,17890.4
OI0002604,O006766,P0156,2,15,19876.84,2981.53,16895.31
OI0002605,O004541,P0131,3,5,16392.24,819.61,15572.63
OI0002606,O004055,P0185,1,10,14418.15,1441.82,12976.33
OI0002607,O000129,P0055,3,25,16570.83,4142.71,12428.12
OI0002608,O003154,P0192,4,0,169428.92,0.0,169428.92
OI0002609,O008401,P0057,3,10,104742.42,10474.24,94268.18
OI0002610,O008238,P0036,4,10,155071.92,15507.19,139564.73
OI0002611,O006636,P0265,3,25,95324.82,23831.2,71493.62
OI0002612,O000001,P0163,2,20,30820.24,6164.05,24656.19
OI0002613,O003236,P0088,1,0,39591.0,0.0,39591.0
OI0002614,O004933,P0139,2,0,48563.86,0.0,48563.86
OI0002615,O008005,P0001,4,0,111719.4,0.0,111719.4
OI0002616,O006016,P0265,3,0,95324.82,0.0,95324.82
OI0002617,O001635,P0125,1,0,29847.71,0.0,29847.71
OI0002618,O008990,P0120,3,0,11279.55,0.0,11279.55
OI0002619,O009096,P0029,3,10,12291.21,1229.12,11062.09
OI0002620,O004354,P0288,2,25,2391.16,597.79,1793.37
OI0002621,O001895,P0159,2,20,56198.04,11239.61,44958.43
OI0002622,O005657,P0218,2,0,71956.64,0.0,71956.64
OI0002623,O005267,P0207,4,15,71000.6,10650.09,60350.51
OI0002624,O004851,P0243,2,25,26828.82,6707.2,20121.62
OI0002625,O007751,P0262,1,20,47383.37,9476.67,37906.7
OI0002626,O003944,P0157,3,10,96463.35,9646.33,86817.02
OI0002627,O002062,P0159,4,5,112396.08,5619.8,106776.28
OI0002628,O008068,P0202,1,15,40041.71,6006.26,34035.45
OI0002629,O004526,P0255,4,15,49144.84,7371.73,41773.11
OI0002630,O003365,P0120,1,5,3759.85,187.99,3571.86
OI0002631,O009067,P0255,4,0,49144.84,0.0,49144.84
OI0002632,O002846,P0132,3,15,99919.29,14987.89,84931.4
OI0002633,O008175,P0128,4,20,77581.72,15516.34,62065.38
OI0002634,O009934,P0136,3,0,3364.56,0.0,3364.56
OI0002635,O005019,P0037,4,25,7526.8,1881.7,5645.1
OI0002636,O009080,P0087,4,0,71635.92,0.0,71635.92
OI0002637,O000269,P0207,1,5,17750.15,887.51,16862.64
OI0002638,O007623,P0221,3,0,107281.59,0.0,107281.59
OI0002639,O003410,P0171,1,0,19519.02,0.0,19519.02
OI0002640,O003878,P0139,4,5,97127.72,4856.39,92271.33
OI0002641,O006119,P0079,4,10,55428.96,5542.9,49886.06
OI0002642,O004681,P0189,3,25,145098.66,36274.66,108824.0
OI0002643,O003496,P0108,3,0,110738.82,0.0,110738.82
OI0002644,O005798,P0110,2,10,24926.56,2492.66,22433.9
OI0002645,O001255,P0294,3,5,86225.49,4311.27,81914.22
OI0002646,O005824,P0176,1,25,3622.8,905.7,2717.1
OI0002647,O008760,P0128,3,0,58186.29,0.0,58186.29
OI0002648,O004311,P0024,4,5,92564.44,4628.22,87936.22
OI0002649,O009009,P0214,3,0,75125.34,0.0,75125.34
OI0002650,O004775,P0073,2,25,38260.96,9565.24,28695.72
OI0002651,O008186,P0221,4,10,143042.12,14304.21,128737.91
OI0002652,O009015,P0140,3,10,75453.48,7545.35,67908.13
OI0002653,O001795,P0105,4,0,162910.76,0.0,162910.76
OI0002654,O002184,P0145,4,0,156649.24,0.0,156649.24
